SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT.1,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
GRC.1.0.319.0.UUOG,GRC,1.0,0.0,319.0,0.0,UUOG,Greece,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8557416,1.8288544,1.4425336,1.7326501,1.7098263,1.6348273,1.5945608,1.4807845,1.6732147,2.0168847,2.1440302,1.7372933,1.8121728,2.0520627,2.0062084,1.9656471,1.6483598,1.7294322,1.8645372,1.7277039,1.6018213,1.6136597,1.5013097,1.7235493,1.5579334,1.9165572,1.987268,1.475555,1.4498417,1.259795,1.3005048,1.2859075
ESP.1.0.319.0.UUOG,ESP,1.0,0.0,319.0,0.0,UUOG,Spain,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3863933,1.49403,1.6230194,1.7517491,1.7559245,1.7269202,1.6351907,1.6210867,1.7259616,1.6866285,1.7425511,1.7617336,1.6919078,1.8512592,1.99452,1.7836039,1.9203885,1.7298864,1.7309965,1.6255851,1.517231,1.5689686,1.40886,1.5010608,1.5701398,1.8357016,1.9636188,1.8322269,1.6803442,1.6463906,1.617353,1.6002245
FRA.1.0.319.0.UUOG,FRA,1.0,0.0,319.0,0.0,UUOG,France,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,2.1443487,2.1980245,2.1058716,2.3381763,2.4840708,2.5224564,2.5899858,2.5842358,2.5542675,2.5921673,2.766434,2.6550145,2.703322,3.0054496,3.1692669,3.2500657,3.359619,3.1655152,3.1264092,3.0974299,3.1006428,3.0287898,3.027769,3.1119865,3.1818243,3.3142129,3.1831823,3.286625,3.3099898,3.289018,3.3772015,3.6690528,3.6787744,3.6013146,3.6823871,3.8073067,3.6429955,3.5987845,3.6554753,3.510869,3.628787,3.6163372,4.1057536,4.031104,3.9373737,3.8352852,3.7582294,3.7538695,3.7661574
HRV.1.0.319.0.UUOG,HRV,1.0,0.0,319.0,0.0,UUOG,Croatia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9943777,2.9753431,1.6961487,1.5789219,1.9830491,3.4149275,2.0900155,1.0665408,1.9959907,1.4039716,1.426981,1.129757,1.469921,1.4626647,1.4341525,1.1896791,0.844223,1.2166678,1.8153311,2.3818974,1.8313584,1.8013583,1.9378508,1.8662551,1.913442,2.3004268,2.3509414,2.0292815,2.3098464,2.1322989,2.1205453,1.9797388
ITA.1.0.319.0.UUOG,ITA,1.0,0.0,319.0,0.0,UUOG,Italy,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3187001,1.5570577,1.428465,2.0885746,2.1239868,2.0637975,2.0460437,2.089084,2.1059951,2.1822393,2.1430576,2.0763987,2.1686925,2.2111446,2.3834883,2.2702877,2.2381348,2.3022252,2.3830221,2.3208436,2.2303552,2.2438836,2.0818083,2.2471172,2.2442628,2.6617774,2.6194196,2.3499604,2.2983538,2.0801355,1.9845677,1.8639298
CYP.1.0.319.0.UUOG,CYP,1.0,0.0,319.0,0.0,UUOG,Cyprus,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7180425,2.674353,2.0194806,1.7870191,1.5722043,1.8857987,1.7570459,1.8430518,2.3463853,1.7991634,2.4618295,2.2568764,2.5348984,2.9500977,2.7356771,2.3785875,2.6734709,2.6996153,2.2344356,2.2622234,2.5880301,2.0995255,2.2838221,2.1162163,2.449911,2.3894192,2.350849,2.2171818,3.7393121,3.6588616,3.5912839,3.4335305
LVA.1.0.319.0.UUOG,LVA,1.0,0.0,319.0,0.0,UUOG,Latvia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4604016,0.3778227,1.9956254,2.3325025,1.6587079,1.5555483,0.5594623,1.2756516,0.7144443,1.0661528,3.7249039,4.6672529,3.173832,4.1500709,3.4611137,4.152511,2.5281866,3.5176194,3.0860545,3.7826709,3.183043,3.4918935,3.2043888,3.7514066,2.6211655,2.3796602,3.0426231,2.3832212,2.4616301,1.9571581,1.9792005,2.0997494
LTU.1.0.319.0.UUOG,LTU,1.0,0.0,319.0,0.0,UUOG,Lithuania,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1087754,0.1013681,1.9957657,0.6812713,0.5513309,0.1449765,0.4181894,0.1690082,0.2093035,0.7721375,1.8135917,1.2741884,1.3263732,1.4805817,1.6727554,1.2558096,1.6026941,1.4187542,1.5974638,1.422681,1.477269,1.6583936,1.3972946,1.5657034,1.6033963,2.1082429,1.7717114,2.0102152,1.9987035,2.4664818,2.4760457,2.3528433
LUX.1.0.319.0.UUOG,LUX,1.0,0.0,319.0,0.0,UUOG,Luxembourg,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9649383,2.8136545,3.4422317,3.5918001,3.6510062,3.2108198,2.998255,2.9522504,3.0394295,3.5777291,3.1758539,3.0084228,2.756795,2.8455199,3.0320808,3.0367156,3.3042991,3.3447147,3.2294052,3.0570374,3.121201,3.1441037,3.4079621,3.5380056,3.6067513,3.6875738,3.5093419,3.6254563,4.1451213,4.1651651,4.1429285,4.132752
HUN.1.0.319.0.UUOG,HUN,1.0,0.0,319.0,0.0,UUOG,Hungary,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0797215,1.3257342,1.2004577,1.3137101,1.4838684,1.631681,1.6654137,1.8984502,1.7867429,2.2828837,2.5087907,2.7605724,2.7265137,2.4666043,2.6837856,2.5154942,2.6801793,2.6662328,3.2879171,3.1461301,2.8933525,3.531414,3.0710636,3.322556,3.2213232,4.0941661,3.908144,4.0385697,4.4018544,4.5348946,4.4921819,4.5527924
MLT.1.0.319.0.UUOG,MLT,1.0,0.0,319.0,0.0,UUOG,Malta,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1833621,0.8723964,0.9839166,0.6145587,0.9160697,1.2014476,1.5067193,0.8622299,1.1173724,1.811986,1.7136977,1.6429486,1.8050635,1.8343563,1.9434924,1.8915823,1.8271502,1.7795402,2.2117308,2.0919801,2.0143992,1.8546916,1.7573767,1.9928969,2.0467091,2.1420649,2.7075451,2.6416686,2.03192,2.1831238,2.2407726,2.1005831
NLD.1.0.319.0.UUOG,NLD,1.0,0.0,319.0,0.0,UUOG,Netherlands,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9164808,1.8673617,1.8427744,1.7885771,1.7391698,1.9135719,2.4994772,2.2646604,2.146432,2.2768275,2.3338432,2.5803311,2.2484846,2.5756219,2.1387778,2.4283773,2.3249539,2.2770087,2.3217798,2.2463003,2.1877212,1.5286562,1.6402503,1.8158885,1.7254241,2.1916486,2.1116034,2.8189209,2.0197658,1.978753,1.9629617,1.9618935
AUT.1.0.319.0.UUOG,AUT,1.0,0.0,319.0,0.0,UUOG,Austria,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9307628,3.318633,2.9481559,2.825193,2.9722662,2.9506681,3.6825174,3.4124088,3.49697,3.0831823,3.3211834,3.1058574,3.0435753,3.0971107,3.2390003,3.4286581,3.3175416,3.3949588,3.53525,3.424065,3.521441,3.4729139,3.2114385,3.4269974,3.3597378,3.8034446,3.6379994,4.3892596,3.8104231,3.7852651,3.8842613,3.9087647
POL.1.0.319.0.UUOG,POL,1.0,0.0,319.0,0.0,UUOG,Poland,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0609704,1.1647539,1.2926752,0.8606708,0.3244227,0.406961,0.3621523,1.0144092,1.0274106,1.2086342,2.1610341,2.4213346,2.3950127,2.4629985,2.2587966,2.1877016,2.1917791,2.3408345,2.3761607,2.1467034,2.2167439,2.0051126,1.8485244,2.0309771,1.9896462,2.3673785,2.3325786,2.7545995,1.7832144,2.4699497,2.5958483,2.5904869
PRT.1.0.319.0.UUOG,PRT,1.0,0.0,319.0,0.0,UUOG,Portugal,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8435657,1.8375949,1.8589682,1.9773086,1.9987741,1.9872374,2.0276191,2.2268012,2.1353089,2.2779223,2.3265451,2.4055026,2.3656369,2.3373172,2.6860082,2.7642557,2.8224572,2.6826472,2.7655966,2.7566788,2.5433586,2.4924784,2.2302282,2.3532953,2.2604328,2.6167881,2.7752765,2.6737899,2.4145768,2.4692926,2.5255256,2.3426999
ROM.1.0.319.0.UUOG,ROM,1.0,0.0,319.0,0.0,UUOG,Romania,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6411321,0.85004,0.5686252,3.1825809,0.37024,0.5150044,1.1925064,1.2236696,1.2593947,1.2370841,0.9185953,0.7986286,1.8868377,1.3907305,1.6590648,1.7138945,2.0512401,2.4365972,1.9132599,2.3876485,2.3166139,1.3566953,1.6197001,1.5848316,1.4175569,2.0487844,2.2419056,1.91791,1.5559277,1.6081321,1.5817385,1.5445772
SVN.1.0.319.0.UUOG,SVN,1.0,0.0,319.0,0.0,UUOG,Slovenia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598173,0.8165487,0.9541433,1.0625824,1.4164902,1.5079607,1.9851883,1.6837375,1.488749,1.9693752,2.6253263,2.3090683,1.9336284,2.1161278,2.119516,1.8654243,1.9778039,2.0343923,2.2188452,1.7758344,1.8623735,2.4173297,1.5864689,1.7291857,1.8496588,2.7701456,3.1662557,2.444263,2.089983,2.1601477,2.0540765,2.0535998
SVK.1.0.319.0.UUOG,SVK,1.0,0.0,319.0,0.0,UUOG,Slovakia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100974,1.074251,1.3450808,1.043823,1.0627613,1.8740504,1.2956415,1.62185,2.5121988,1.6064175,1.8143882,1.6965678,2.002194,1.5690673,1.8660485,1.6334258,1.9279758,1.6658617,1.83233,1.7553025,1.9402483,1.8529416,1.6299364,1.9655312,1.9507659,3.1284794,3.8459195,2.2469182,2.1555678,2.2459619,3.1202667,3.5148294
FIN.1.0.319.0.UUOG,FIN,1.0,0.0,319.0,0.0,UUOG,Finland,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,1.3405041,1.2728247,1.2216606,1.1467683,1.1368338,1.1241784,1.2700398,1.2651497,1.3205895,1.2788235,1.3421815,1.3986334,1.4752244,1.4886031,1.5616223,1.6583891,1.9708523,2.0861799,2.173421,1.8221623,2.409247,2.5093894,2.6913076,2.5608025,2.5794401,2.467262,2.3434961,2.353813,2.5132816,2.4524225,2.5475812,2.5506042,2.4013814,2.4581345,2.8040829,2.8791317,2.8959551,2.8635878,3.0496764,3.041947,2.8283664,2.7100321,2.4676689,2.5756236,2.5436235,2.9426322,2.8854657,2.6559048,2.7176935,2.5302043,2.4427197,2.5577031
SWE.1.0.319.0.UUOG,SWE,1.0,0.0,319.0,0.0,UUOG,Sweden,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5550049,6.5094619,7.0258923,6.7271315,6.4893556,7.2208846,7.0329952,6.6711502,6.2676486,6.0128499,6.3820068,6.4903774,6.5049138,6.1868527,5.707741,5.7592392,5.8456731,5.6888142,5.5068849,5.5694276,5.7825847,5.6883711,5.5292084,5.4033723,5.5735148,5.8939205,5.820807,6.4440434,6.2664002,5.9905944,5.7878926,5.5956287,5.6668066,5.5568908
GBR.1.0.319.0.UUOG,GBR,1.0,0.0,319.0,0.0,UUOG,United Kingdom,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2208276,1.2198069,1.2148049
ALB.1.0.319.0.UUOG,ALB,1.0,0.0,319.0,0.0,UUOG,Albania,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0485175,2.6124808,2.616042,2.6638824,2.8024327,2.7683741,2.5368591,2.361175,2.4016841,2.3739619,2.9567599,3.0231328,2.8014991,,,,,,,,,0.0
MNE.1.0.319.0.UUOG,MNE,1.0,0.0,319.0,0.0,UUOG,Montenegro,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2758941,15.8744587,11.6854416,16.3507645,16.2018359,16.3521272,17.728858,17.9159998,18.1930315
MKD.1.0.319.0.UUOG,MKD,1.0,0.0,319.0,0.0,UUOG,North Macedonia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3591666,-3.6669017,-3.3630758,0.0959634,0.2450729,-0.0111397,-0.011643,-0.0114629,-0.0114002
SRB.1.0.319.0.UUOG,SRB,1.0,0.0,319.0,0.0,UUOG,Serbia,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR.1.0.319.0.UUOG,TUR,1.0,0.0,319.0,0.0,UUOG,Turkey,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL.1.0.319.0.UUOG,ISL,1.0,0.0,319.0,0.0,UUOG,Iceland,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1236484,1.2417551,1.2871164,1.3327236,1.5165337,1.6167276,1.4958871,1.5469477,1.557284,1.6799091,1.9230716,2.0290881,1.8099339,1.6123031,1.5165066,1.5247187,1.4854457,1.401982,1.6005156,1.6333991,1.658928,1.6892063,2.3915025,2.0498418,1.7632176,1.8092453,1.8764204,1.890551,1.894421
NOR.1.0.319.0.UUOG,NOR,1.0,0.0,319.0,0.0,UUOG,Norway,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.279528,2.322523,2.0884224,2.1794595,2.151267,1.8748526,1.9080773,2.1099067,2.1319566,2.0597576,2.1133309,2.016836,2.1513244,2.1207146,2.6028892,2.5700184,2.4103812,2.3166644,2.4863324,2.6351329,2.9053892,3.0262497,2.9420695,2.8125464,3.0560446,3.5845244,2.9925316,2.2561092,3.0215547,2.6327933,2.6025331,2.5913303
CHE.1.0.319.0.UUOG,CHE,1.0,0.0,319.0,0.0,UUOG,Switzerland,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7080647,1.716582,1.6911754,1.689796,1.7632722,1.7006997,1.7609636,1.8892348,1.9574267,1.992569,1.9951528,1.8817689,1.8859446,1.968958,2.0912045,2.1438771,2.1341204,2.191978,2.3364997,2.3150518,2.3969112,2.4100318,2.4714178,2.4285351,2.4425015,2.8017314,2.507008,2.3292424,0.0,0.0,0.0,0.0
JPN.1.0.319.0.UUOG,JPN,1.0,0.0,319.0,0.0,UUOG,Japan,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,0.7845075,0.7817074,0.8126927,0.7852389,0.7474547,0.7224122,0.7122498,0.7188614,0.7292323,0.7790195,0.9903009,0.7976799,0.8386835,0.8571466,0.9107318,0.9770109,0.9852719,1.0296415,1.2804744,1.051198,1.0490848,1.1063748,1.134839,1.1528692,1.1108783,1.1754578,1.1836671,1.3041094,1.9314323,1.727116,1.4979629,1.4857095,1.4261237,1.5050375,1.5371196,1.5467758,1.5816538,1.5382927,1.5661643,6.8866641,4.7095656,3.7725242,3.6329657,3.6069737,3.5182055,3.447354
USA.1.0.319.0.UUOG,USA,1.0,0.0,319.0,0.0,UUOG,United States,02 Expenditure (ESA 2010),Other current expenditure: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,0.4488947,0.516118,0.5610933,0.378216,0.3879649,0.3641157,0.2420183,0.2040036,0.2122811,0.222507,0.2565353,0.2077304,0.2434663,0.2457597,0.2777879,0.3172866,0.310025,0.2618834,0.2519652,0.2401278,0.226877,-0.4161166,0.3151836,0.3162763,0.2737252,0.2013024,0.2524178,0.1976788,0.1982496,0.1688164,0.1749398,0.1593471,0.177471,0.1890725,0.188071,0.2171223,0.2123616,0.2477438,0.2632049,0.3242146,0.3107787,0.3189734,0.3036058,0.282767,0.2602887,0.2447551,0.2565712,0.2347326,0.2492918,0.2337839,0.2508932,0.2605699,0.3412518,0.309199,0.2847044,0.2847044,0.2847044
EU27.1.0.319.0.UIGG0,EU27,1.0,0.0,319.0,0.0,UIGG0,European Union,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4213026,3.3732507,3.217713,3.2094155,3.3560995,3.3128637,3.347066,3.327079,3.4775026,3.3735221,3.3933646,3.5068719,3.5530627,3.6742636,3.9626811,3.7858955,3.5113004,3.3398562,3.2310825,3.1406762,3.1695213,2.9294392,2.9443811,3.0780517,3.17068,3.4532411,3.3597585,3.278688,3.5344735,3.6635785,3.7609501,3.7702853
EU15.1.0.319.0.UIGG0,EU15,1.0,0.0,319.0,0.0,UIGG0,European Union (15 countries),02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2357528,3.1257022,2.9494348,2.9491931,3.0679556,2.9926925,3.0891443,3.0847704,3.215564,3.2088248,3.0181656,3.2603865,3.2769336,3.4615573,3.785221,3.589788,3.2945849,3.1336858,3.0219906,2.9412881,2.9176219,2.8363494,2.8629457,2.9128081,2.999982,3.2826898,3.2252364,3.1560939,3.3191099,3.4444998,3.4953704,3.5036169
EA19.1.0.319.0.UIGG0,EA19,1.0,0.0,319.0,0.0,UIGG0,Euro area (19 countries),02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3847619,3.3234117,3.1698036,3.1631617,3.3349988,3.2907502,3.3282704,3.2880129,3.42761,3.339872,3.3630085,3.4239092,3.4448212,3.5522167,3.8701656,3.651363,3.3458485,3.17817,3.0750245,2.9263729,2.9334476,2.8058967,2.8051521,2.8820924,2.9775459,3.2402235,3.1883005,3.1177585,3.2980572,3.447003,3.5307802,3.5032522
EA20.1.0.319.0.UIGG0,EA20,1.0,0.0,319.0,0.0,UIGG0,Euro area,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.393656,3.3315428,3.1776818,3.1718823,3.3430882,3.2977715,3.3325545,3.2934146,3.438984,3.352054,3.3706289,3.431015,3.458191,3.5622775,3.8785272,3.6521611,3.347038,3.1804713,3.0793944,2.9294688,2.9355655,2.807295,2.8042705,2.8847264,2.9835872,3.2503265,3.1956492,3.1222098,3.310151,3.4599065,3.5444856,3.5168753
EA12.1.0.319.0.UIGG0,EA12,1.0,0.0,319.0,0.0,UIGG0,Euro area (12 countries),02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3817141,3.3154985,3.1572621,3.156234,3.3325145,3.289634,3.3267591,3.2821592,3.4242707,3.3344072,3.3564746,3.4088485,3.4233816,3.5326704,3.8564638,3.6364284,3.3254288,3.1591875,3.0570317,2.8982805,2.8865975,2.792879,2.7874043,2.8535366,2.9578296,3.2163615,3.170657,3.0990788,3.2670013,3.4184691,3.4917784,3.4686997
BEL.1.0.319.0.UIGG0,BEL,1.0,0.0,319.0,0.0,UIGG0,Belgium,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2194023,2.0787999,2.1111862,2.0586458,2.3505247,2.3785341,2.120908,2.0646581,2.0947709,2.0133098,2.0647818,1.9104018,1.9840294,2.0398979,2.2576106,2.2411481,2.3692697,2.4734047,2.3248913,2.5454226,2.4923352,2.4388804,2.4546963,2.6657929,2.6359025,2.7504205,2.7651499,2.6995604,2.8433866,3.0822774,2.9471481,2.9235352
BGR.1.0.319.0.UIGG0,BGR,1.0,0.0,319.0,0.0,UIGG0,Bulgaria,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6819892,0.5349452,1.3130269,3.5366538,4.1077445,3.8819721,3.8655307,3.3998939,3.2417242,3.4321733,3.6754603,4.158487,5.2299026,5.5678301,4.9405949,4.5871413,3.4080185,3.398964,4.115452,5.2609882,6.5724111,2.6627319,2.2879159,3.0724625,3.3594512,3.2825602,2.6650054,2.2954973,3.8263262,3.2784956,3.6238446,3.4469033
CZE.1.0.319.0.UIGG0,CZE,1.0,0.0,319.0,0.0,UIGG0,Czechia,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.518319,4.6121933,4.3264732,4.3317208,3.6655897,4.546485,4.0968925,4.0228274,7.6046953,4.9753917,5.1683856,5.0958119,4.5096119,5.047177,5.9176455,4.9921001,4.3528827,4.0933997,3.6708226,4.0790171,5.0779126,3.2132157,3.2994526,4.0971202,4.2903485,4.749106,4.5531096,4.5321107,4.8541476,4.7133402,4.9247113,4.6357813
DNK.1.0.319.0.UIGG0,DNK,1.0,0.0,319.0,0.0,UIGG0,Denmark,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8855872,3.0543248,2.9348719,2.7006004,2.7400918,2.77432,3.0027476,2.7354989,2.6232661,2.8198798,2.708797,2.9187521,3.0191418,2.9681926,3.1017115,3.2677002,3.2928848,3.7859138,3.6401442,3.8325247,3.6125892,3.74605,3.3582552,3.4041704,3.2257691,3.5619051,3.1751651,3.0471186,3.1395758,3.2382065,3.2616693,3.3334815
DEU.1.0.319.0.UIGG0,DEU,1.0,0.0,319.0,0.0,UIGG0,Germany,02 Expenditure (ESA 2010),Gross fixed capital formation: general government :- ESA 2010 ,(Percentage of GDP at current prices (excessive deficit procedure)) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1273365,3.2351789,3.0927424,2.9152566,2.6910991,2.5997636,2.407253,2.3684796,2.7069092,2.6011664,2.5323726,2.6204034,2.5144479,2.2403447,2.2076699,2.3105458,2.234307,2.3703315,2.6332434,2.6182121,2.5665894,2.4652726,2.4352348,2.3491794,2.3865312,2.4430949,2.4866486,2.6487484,2.7055232,3.0314353,2.8864723,2.8237035,2.8307152,2.9645638,3.0191405,3.0281771
